23 136 787622 80776 123904 199400 350088 627832
23 137 784509 81080 123224 197784 340880 611800
23 138 782962 79536 119376 187624 314880 570112
23 139 785441 79544 117192 183112 303928 532928
23 140 786857 78096 116384 181832 300328 530656
23 141 786209 79480 119256 188888 319680 572808
23 142 785895 78832 118760 190528 328016 588456
23 143 783109 78392 117816 188632 319472 571992
23 144 783994 79784 119256 189512 320776 577144
23 145 785959 80768 121480 192792 324720 580664
23 146 789030 80792 120264 192032 330432 593480
23 147 794594 80008 122640 199064 346320 629168
23 148 797998 82040 125000 203992 357360 643560
23 149 798639 82184 125664 204144 358624 645288
23 150 796693 81576 124632 203400 353688 639208
23 151 794717 81520 125448 204056 358880 649608
23 152 792861 83056 125480 204752 355520 644416
23 153 792789 82424 124808 201424 353168 638984
23 154 792309 82656 124312 199456 335096 608976
23 155 791925 78704 120104 191136 325352 577168
23 156 793795 80216 122760 197328 342296 620216
23 157 793460 79488 121448 197248 343264 622816
23 158 795527 79504 119648 192480 328104 590224
23 159 798776 80128 120528 191472 323848 579696
23 160 799362 79432 119320 192440 329976 592584
23 161 789777 78376 119272 190936 326456 583552
23 162 790930 78952 119040 193960 329320 597160
23 163 793734 77592 119120 193624 335488 607792
23 164 792883 79328 120808 196336 342696 619232
23 165 791299 78728 121656 197840 348488 628432
23 166 789485 78296 119848 194376 340920 618024
23 167 789977 78544 119072 192152 331832 602752
23 168 791598 78968 119832 190608 329776 592336
23 169 795034 79192 118648 187184 314128 562544
23 170 794863 78880 117544 185160 309864 549544
23 171 794885 78576 118008 185576 313032 556568
23 172 788905 78608 116912 184128 307648 545072
23 173 787376 77376 116712 182312 307344 544560
23 174 791921 78096 115648 182320 306656 550000
23 175 785044 77192 116160 182904 310728 558560
23 176 785759 77464 117704 189056 326992 588544
23 177 782963 77792 118560 193912 335872 607496
23 178 783666 77576 119904 196536 346512 623208
23 179 786714 77536 119232 196240 346816 625104
23 180 787583 78120 120488 197560 347048 628192
23 181 793719 80392 121512 198568 347088 624928
23 182 792329 77480 119104 192560 337704 607408
23 183 801464 78648 120360 192424 330728 597488
23 184 796948 77808 117304 187552 319784 574832
23 185 802598 81272 120960 191600 323960 574960
23 186 797039 80672 120424 191688 323912 577272
23 187 797511 78480 117512 188648 322064 580904
23 188 794879 77640 118784 190040 327120 584728
23 189 793590 77952 118024 188912 322312 583304
23 190 788938 76840 117512 189984 327600 589960
23 191 784846 78672 121168 196712 346416 624624
23 192 788004 78936 122640 199424 354248 643144
23 193 795964 81384 125248 204008 360992 657480
23 194 799207 81176 124048 204080 364040 662344
23 195 799402 80720 123560 203136 361824 657104
23 196 800483 81168 124224 202680 361456 660152
23 197 798336 81168 124792 206384 365688 666040
23 198 798454 80720 124136 202992 360008 656608
23 199 800770 81184 123544 201952 355024 641952
23 200 802378 80304 122440 199824 349696 632152
23 201 805285 81600 122800 196320 338760 610664
23 202 803318 80000 120512 194920 330912 596424
23 203 802036 81312 122832 195640 334680 597992
23 204 810228 83408 124480 200440 344776 620176
23 205 808185 82160 123752 200048 343168 614424
23 206 815223 82816 125440 200240 344752 618032
23 207 799426 81784 122576 194704 331672 590392
23 208 790320 80184 120000 193232 331128 595888
23 209 795945 80616 121808 198232 340608 617600
23 210 792891 82376 124208 202832 353944 642288
23 211 797320 81184 123736 204400 359528 653744
23 212 805214 82472 125024 206184 367472 665760
23 213 797126 81904 124816 204784 368096 659056
23 214 803136 83792 126928 206696 364408 662848
23 215 809297 81808 124040 202552 349736 635488
23 216 808156 82416 123296 197344 342688 618384
23 217 810355 81240 121600 193248 329360 593520
23 218 810211 82200 123672 195904 334632 605040
23 219 808645 80344 122056 195160 339672 613960
23 220 810783 81880 125056 199224 343792 618168
23 221 807088 80400 121568 195216 336824 603632
23 222 809369 82968 123216 196184 336320 606832
23 223 795354 79504 121000 194880 336744 606632
23 224 795455 80144 121784 199248 347880 631984
23 225 795720 80568 123232 202040 355712 645904
23 226 798723 84544 127072 207424 367744 671264
23 227 807441 83784 127832 209712 370216 676784
23 228 803316 83312 126800 207304 367632 670936
23 229 809074 82696 125392 205376 365728 660416
23 230 808265 83448 125176 201160 351816 634760
23 231 818848 84880 126912 203968 353040 634064
23 232 820617 84656 125360 199616 340760 610688
23 233 814146 82664 122528 195552 332840 601072
23 234 814852 84528 125360 201152 346520 626264
23 235 815725 82736 123848 199456 341560 619152
23 236 816078 83352 124576 198840 342928 613592
23 237 810868 83408 122032 195144 332720 595064
23 238 801907 80696 120296 190992 326240 578880
23 239 799196 82608 123464 197944 339464 609488
23 240 799621 83392 124400 202232 352832 636032
23 241 808174 84912 128184 209184 369272 665816
23 242 810609 85408 129432 211592 372696 674920
23 243 809086 83896 128288 209672 370632 671248
23 244 804105 82952 126328 206352 369144 667136
23 245 810243 83480 126888 206752 364104 658496
23 246 808451 83488 126096 203304 353576 639808
23 247 818595 84120 125880 201552 348448 624152
23 248 813416 82320 123664 196680 336072 606600
23 249 816251 83888 123712 198208 338344 607896
23 250 820584 82032 124000 199168 346416 625984
23 251 817535 81016 122832 196040 337744 613952
23 252 812707 83800 124336 198504 342488 613304
23 253 811017 83904 124848 196336 329744 590760
23 254 812416 83656 123912 197312 338256 603680
23 255 815874 86064 127256 206424 353208 632952
23 256 811813 83336 126968 205544 353632 639480
23 257 809323 82888 125552 204216 356376 648856
23 258 806066 83672 126056 205096 358600 652216
23 259 803994 82376 124632 203024 351760 640488
23 260 804675 85376 128480 206600 355792 644008
23 261 803023 85032 127656 206504 351632 636904
23 262 804900 85760 126232 203528 346800 626184
23 263 801032 82248 123600 196696 336176 603528
23 264 793638 80744 120184 189712 320248 572032
23 265 801156 79984 120728 189488 319928 572400
23 266 804749 84280 126232 199048 338336 609840
23 267 805449 83608 125312 196520 335504 601920
23 268 805329 82928 124472 196120 333984 597584
23 269 805419 82464 122824 191760 321384 577840
23 270 804474 81176 119880 190104 318904 569760
23 271 796101 82256 121128 191520 324184 578064
23 272 805073 81184 121960 192824 329176 594280
23 273 797204 82056 122864 194808 329376 599120
23 274 805139 82056 123520 199624 342088 629176
23 275 808073 82472 125880 202784 351120 637376
23 276 813584 84128 127328 203648 351824 636216
23 277 812306 85120 127928 204840 355584 639872
23 278 817500 83368 126288 199936 339440 611736
23 279 824803 83704 124040 197024 331168 598808
23 280 813944 82968 123448 196192 329608 595176
23 281 815307 83048 123864 198504 339312 612848
23 282 816329 81576 122488 196064 335008 603008
23 283 813249 82328 123408 195216 330952 595376
23 284 809333 81960 122584 193112 326728 584240
23 285 815482 82272 123048 195112 332504 596880
23 286 814633 82920 125128 201248 342920 623504
23 287 814941 82008 125888 202808 348024 631048
23 288 818847 83808 129120 207248 356928 655496
23 289 824052 85232 131136 213448 373912 680432
23 290 835458 87168 132704 218392 382096 696528
23 291 819605 85032 130904 214272 383384 693856
23 292 827799 85832 130600 213136 371304 671368
23 293 830771 86168 131696 210432 366904 663704
23 294 835004 84648 128208 204016 349408 633248
23 295 814967 82456 123232 195496 328912 592056
23 296 818656 82344 124496 197752 335712 614072
23 297 819807 81192 121936 194216 328424 593704
23 298 814766 80840 122448 196192 335064 608936
23 299 809259 80624 122408 197408 336032 602280
23 300 812212 82888 125544 200984 341048 620400
23 301 784142 76528 116296 191560 332504 607096
23 302 783406 77416 117704 189408 332816 603976
23 303 780200 76704 118760 191248 332032 603424
23 304 778467 76400 118008 190464 334064 605416
23 305 776427 77936 119344 193472 335720 611488
23 306 774893 76792 118048 192424 336536 607616
23 307 775949 77304 118160 192896 337800 612792
23 308 775463 76616 117992 193200 343208 616168
23 309 775698 76336 116840 194352 339824 616072
23 310 778020 76528 117832 194952 345848 628704
23 311 778554 76976 118632 195104 345512 625952
23 312 779986 76576 117936 194152 341912 619904
23 313 780926 77648 118392 193552 338184 613584
23 314 782770 77648 118232 192312 334264 603776
23 315 784474 76392 118528 193032 334672 602992
23 316 785193 76464 117208 189824 331136 596576
23 317 782720 76760 116744 187824 325248 587936
23 318 781613 76440 116472 188016 326736 585856
23 319 780006 75640 116504 188800 323080 590712
23 320 780302 76472 117088 189520 329448 598656
23 321 779066 77160 118504 193368 339520 614064
23 322 778280 76808 117008 190752 336904 610792
23 323 778907 76960 118024 192456 337232 611152
23 324 779289 76664 117704 194352 340200 618192
23 325 779739 75792 116600 192984 339192 617880
23 326 779364 76400 117760 193064 341240 619896
23 327 780025 76232 118232 193320 338632 615968
23 328 780373 76344 117272 191312 332896 606680
23 329 781651 77672 118968 193656 335320 607568
23 330 781375 78416 118872 193152 332152 597984
23 331 784392 78456 119304 192712 334096 602768
23 332 782671 77176 118008 191664 332408 604184
23 333 776999 77384 116712 189144 329648 593360
23 334 778650 77208 118376 190904 329944 597480
23 335 778007 77984 118624 192168 333016 600720
23 336 776483 76816 116608 188432 323672 592760
23 337 781287 76296 116344 187488 322832 586888
23 338 780329 76056 116712 188544 327808 587568
23 339 780785 77088 117128 191608 332056 593000
23 340 785430 77344 117608 190392 328984 593152
23 341 789479 79088 120640 193688 335040 600552
23 342 789348 81000 121424 194488 332208 588104
23 343 792714 79816 119488 191440 321192 574528
23 344 790865 81960 120320 191936 321248 569008
23 345 787976 79608 119184 190800 322440 577544
23 346 789717 82216 120944 194312 328680 589088
23 347 784950 81248 119784 189136 315376 558360
23 348 781130 78200 114552 179152 298944 526696
23 349 780468 77768 113864 179616 299936 531920
23 350 783376 78784 117560 187736 316960 571040
23 351 787237 79224 119856 191832 335184 601336
23 352 787734 78944 119896 194408 341056 607784
23 353 787059 80408 121272 196992 349200 622824
23 354 786051 79752 122072 198672 355296 641120
23 355 796213 80816 122200 200192 355912 640648
23 356 790191 79864 121816 197528 348872 628648
23 357 798808 82112 123952 202944 357808 642224
23 358 797924 82648 124320 203904 354208 635320
23 359 794477 81112 122880 197912 342632 618688
23 360 789053 81176 121520 196448 341872 615576
23 361 783874 78464 119624 194624 340952 622072
23 362 782785 78296 115952 184800 313224 561024
23 363 782791 77360 113472 178328 296152 521048
23 364 782127 77280 112072 174680 292032 511056
23 365 785507 77680 114728 178552 298416 527392
23 366 789017 77816 116992 184656 310480 557440
23 367 789641 77592 118048 187496 318320 578832
23 368 784718 79712 119520 190832 322008 581504
23 369 778159 76704 115376 183744 309928 562968
23 370 776327 76352 113872 180224 303384 545384
23 371 786883 76512 113488 178944 299720 532728
23 372 787146 77904 113448 177216 292088 510280
23 373 781047 76008 111336 172776 284320 495168
23 374 782459 77296 114768 178048 293584 511904
23 375 781579 76496 115424 181352 304512 539680
23 376 784181 78640 118064 186728 312304 554208
23 377 782861 79848 119232 189008 319200 566608
23 378 779451 76776 115432 183192 303504 540064
23 379 784719 75944 113624 179176 299896 524752
23 380 780701 77024 115128 181984 303616 538000
23 381 785754 77368 116760 184400 310984 562016
23 382 783308 76832 117632 187368 320856 584080
23 383 782737 77872 118520 192064 331328 599752
23 384 781874 76856 117944 192208 330296 612160
23 385 780545 77416 119176 193168 336144 615320
23 386 778343 77424 118464 191008 328824 597936
23 387 778458 76752 118016 188008 321320 577392
23 388 778592 75344 114904 184728 312480 559520
23 389 779952 76584 114464 181568 302008 533864
23 390 779674 75544 113144 177824 293992 519680
23 391 781083 77536 116280 181936 304408 537208
23 392 780537 77840 113760 178760 296192 525168
23 393 773046 75792 110176 172912 284624 504384
23 394 770822 76424 111808 172048 281528 495904
23 395 778859 75968 110792 173232 282536 498480
23 396 778333 77552 113672 177904 295352 520352
23 397 782798 76128 112128 177616 295328 527272
23 398 781418 75448 112448 176520 295560 528704
23 399 777382 77136 114640 179560 303440 545312
23 400 778267 75920 114808 181904 308128 559760
23 401 780699 75200 114000 182928 311776 567624
23 402 780328 75232 114688 184176 314144 573224
23 403 782351 76248 117544 188648 322288 580816
23 404 782164 75632 114872 184712 315856 569936
23 405 783021 76128 115536 184416 315272 566000
23 406 786829 77024 117056 185200 312616 558864
23 407 789365 78464 117424 184616 305840 539928
23 408 790807 79000 118408 186064 309656 550368
23 409 789334 77000 115464 185040 315368 569864
23 410 783753 76440 115096 181824 308528 555832
23 411 781240 77160 116840 182032 303416 546200
23 412 781247 77368 115720 182184 299704 532936
23 413 783523 77480 117144 183912 307480 549928
23 414 783046 79960 121680 193136 333048 597168
23 415 785712 79168 121000 193856 335168 602032
23 416 788409 80584 122480 198160 343856 624472
23 417 785289 80136 123952 198856 348928 629752
23 418 784314 78224 121616 197512 344280 628888
23 419 784830 79536 123048 196944 344376 622008
23 420 784742 80672 121776 194624 337528 607224
23 421 787186 78528 119576 190472 325232 592008
23 422 792161 79336 121856 190648 322064 579232
23 423 788290 79856 120040 187400 311552 560392
23 424 789222 80464 119736 189024 318192 567056
23 425 787173 77496 115624 182184 308352 550256
23 426 776279 75608 114128 181496 305664 542592
23 427 773912 74248 114064 180200 298912 529888
23 428 773302 75376 114384 181736 302912 536856
23 429 777001 79160 120280 191160 321144 580072
23 430 783174 79008 121184 195904 340904 617872
23 431 786108 80848 123648 200240 348216 627752
23 432 785622 79296 122208 196792 342296 615280
23 433 787265 80328 124848 203032 357920 647832
23 434 787734 80656 122960 202464 357744 644936
23 435 786766 79688 121704 199720 356296 638056
23 436 787622 80776 123904 199400 350088 627832
23 437 784509 81080 123224 197784 340880 611800
23 438 782962 79536 119376 187624 314880 570112
23 439 785441 79544 117192 183112 303928 532928
23 440 786857 78096 116384 181832 300328 530656
23 441 786209 79480 119256 188888 319680 572808
23 442 785895 78832 118760 190528 328016 588456
23 443 783109 78392 117816 188632 319472 571992
23 444 783994 79784 119256 189512 320776 577144
23 445 785959 80768 121480 192792 324720 580664
23 446 789030 80792 120264 192032 330432 593480
23 447 794594 80008 122640 199064 346320 629168
23 448 797998 82040 125000 203992 357360 643560
23 449 798639 82184 125664 204144 358624 645288
23 450 796693 81576 124632 203400 353688 639208
23 451 794717 81520 125448 204056 358880 649608
23 452 792861 83056 125480 204752 355520 644416
23 453 792789 82424 124808 201424 353168 638984
23 454 792309 82656 124312 199456 335096 608976
23 455 791925 78704 120104 191136 325352 577168
23 456 793795 80216 122760 197328 342296 620216
23 457 793460 79488 121448 197248 343264 622816
23 458 795527 79504 119648 192480 328104 590224
23 459 798776 80128 120528 191472 323848 579696
23 460 799362 79432 119320 192440 329976 592584
23 461 789777 78376 119272 190936 326456 583552
23 462 790930 78952 119040 193960 329320 597160
23 463 793734 77592 119120 193624 335488 607792
23 464 792883 79328 120808 196336 342696 619232
23 465 791299 78728 121656 197840 348488 628432
23 466 789485 78296 119848 194376 340920 618024
23 467 789977 78544 119072 192152 331832 602752
23 468 791598 78968 119832 190608 329776 592336
23 469 795034 79192 118648 187184 314128 562544
23 470 794863 78880 117544 185160 309864 549544
23 471 794885 78576 118008 185576 313032 556568
23 472 788905 78608 116912 184128 307648 545072
23 473 787376 77376 116712 182312 307344 544560
23 474 791921 78096 115648 182320 306656 550000
23 475 785044 77192 116160 182904 310728 558560
23 476 785759 77464 117704 189056 326992 588544
23 477 782963 77792 118560 193912 335872 607496
23 478 783666 77576 119904 196536 346512 623208
23 479 786714 77536 119232 196240 346816 625104
23 480 787583 78120 120488 197560 347048 628192
23 481 793719 80392 121512 198568 347088 624928
23 482 792329 77480 119104 192560 337704 607408
23 483 801464 78648 120360 192424 330728 597488
23 484 796948 77808 117304 187552 319784 574832
23 485 802598 81272 120960 191600 323960 574960
23 486 797039 80672 120424 191688 323912 577272
23 487 797511 78480 117512 188648 322064 580904
23 488 794879 77640 118784 190040 327120 584728
23 489 793590 77952 118024 188912 322312 583304
23 490 788938 76840 117512 189984 327600 589960
23 491 784846 78672 121168 196712 346416 624624
23 492 788004 78936 122640 199424 354248 643144
23 493 795964 81384 125248 204008 360992 657480
23 494 799207 81176 124048 204080 364040 662344
23 495 799402 80720 123560 203136 361824 657104
23 496 800483 81168 124224 202680 361456 660152
23 497 798336 81168 124792 206384 365688 666040
23 498 798454 80720 124136 202992 360008 656608
23 499 800770 81184 123544 201952 355024 641952
23 500 802378 80304 122440 199824 349696 632152
23 501 805285 81600 122800 196320 338760 610664
23 502 803318 80000 120512 194920 330912 596424
23 503 802036 81312 122832 195640 334680 597992
23 504 810228 83408 124480 200440 344776 620176
23 505 808185 82160 123752 200048 343168 614424
23 506 815223 82816 125440 200240 344752 618032
23 507 799426 81784 122576 194704 331672 590392
23 508 790320 80184 120000 193232 331128 595888
23 509 795945 80616 121808 198232 340608 617600
23 510 792891 82376 124208 202832 353944 642288
23 511 797320 81184 123736 204400 359528 653744
23 512 805214 82472 125024 206184 367472 665760
23 513 797126 81904 124816 204784 368096 659056
23 514 803136 83792 126928 206696 364408 662848
23 515 809297 81808 124040 202552 349736 635488
23 516 808156 82416 123296 197344 342688 618384
23 517 810355 81240 121600 193248 329360 593520
23 518 810211 82200 123672 195904 334632 605040
23 519 808645 80344 122056 195160 339672 613960
23 520 810783 81880 125056 199224 343792 618168
23 521 807088 80400 121568 195216 336824 603632
23 522 809369 82968 123216 196184 336320 606832
23 523 795354 79504 121000 194880 336744 606632
23 524 795455 80144 121784 199248 347880 631984
23 525 795720 80568 123232 202040 355712 645904
23 526 798723 84544 127072 207424 367744 671264
23 527 807441 83784 127832 209712 370216 676784
23 528 803316 83312 126800 207304 367632 670936
23 529 809074 82696 125392 205376 365728 660416
23 530 808265 83448 125176 201160 351816 634760
23 531 818848 84880 126912 203968 353040 634064
23 532 820617 84656 125360 199616 340760 610688
23 533 814146 82664 122528 195552 332840 601072
23 534 814852 84528 125360 201152 346520 626264
23 535 815725 82736 123848 199456 341560 619152
23 536 816078 83352 124576 198840 342928 613592
23 537 810868 83408 122032 195144 332720 595064
23 538 801907 80696 120296 190992 326240 578880
23 539 799196 82608 123464 197944 339464 609488
23 540 799621 83392 124400 202232 352832 636032
23 541 808174 84912 128184 209184 369272 665816
23 542 810609 85408 129432 211592 372696 674920
23 543 809086 83896 128288 209672 370632 671248
23 544 804105 82952 126328 206352 369144 667136
23 545 810243 83480 126888 206752 364104 658496
23 546 808451 83488 126096 203304 353576 639808
23 547 818595 84120 125880 201552 348448 624152
23 548 813416 82320 123664 196680 336072 606600
23 549 816251 83888 123712 198208 338344 607896
23 550 820584 82032 124000 199168 346416 625984
23 551 817535 81016 122832 196040 337744 613952
23 552 812707 83800 124336 198504 342488 613304
23 553 811017 83904 124848 196336 329744 590760
23 554 812416 83656 123912 197312 338256 603680
23 555 815874 86064 127256 206424 353208 632952
23 556 811813 83336 126968 205544 353632 639480
23 557 809323 82888 125552 204216 356376 648856
23 558 806066 83672 126056 205096 358600 652216
23 559 803994 82376 124632 203024 351760 640488
23 560 804675 85376 128480 206600 355792 644008
23 561 803023 85032 127656 206504 351632 636904
23 562 804900 85760 126232 203528 346800 626184
23 563 801032 82248 123600 196696 336176 603528
23 564 793638 80744 120184 189712 320248 572032
23 565 801156 79984 120728 189488 319928 572400
23 566 804749 84280 126232 199048 338336 609840
23 567 805449 83608 125312 196520 335504 601920
23 568 805329 82928 124472 196120 333984 597584
23 569 805419 82464 122824 191760 321384 577840
23 570 804474 81176 119880 190104 318904 569760
23 571 796101 82256 121128 191520 324184 578064
23 572 805073 81184 121960 192824 329176 594280
23 573 797204 82056 122864 194808 329376 599120
23 574 805139 82056 123520 199624 342088 629176
23 575 808073 82472 125880 202784 351120 637376
23 576 813584 84128 127328 203648 351824 636216
23 577 812306 85120 127928 204840 355584 639872
23 578 817500 83368 126288 199936 339440 611736
23 579 824803 83704 124040 197024 331168 598808
23 580 813944 82968 123448 196192 329608 595176
23 581 815307 83048 123864 198504 339312 612848
23 582 816329 81576 122488 196064 335008 603008
23 583 813249 82328 123408 195216 330952 595376
23 584 809333 81960 122584 193112 326728 584240
23 585 815482 82272 123048 195112 332504 596880
23 586 814633 82920 125128 201248 342920 623504
23 587 814941 82008 125888 202808 348024 631048
23 588 818847 83808 129120 207248 356928 655496
23 589 824052 85232 131136 213448 373912 680432
23 590 835458 87168 132704 218392 382096 696528
23 591 819605 85032 130904 214272 383384 693856
23 592 827799 85832 130600 213136 371304 671368
23 593 830771 86168 131696 210432 366904 663704
23 594 835004 84648 128208 204016 349408 633248
23 595 814967 82456 123232 195496 328912 592056
23 596 818656 82344 124496 197752 335712 614072
23 597 819807 81192 121936 194216 328424 593704
23 598 814766 80840 122448 196192 335064 608936
23 599 809259 80624 122408 197408 336032 602280
23 600 812212 82888 125544 200984 341048 620400
23 601 784142 76528 116296 191560 332504 607096
23 602 783406 77416 117704 189408 332816 603976
23 603 780200 76704 118760 191248 332032 603424
23 604 778467 76400 118008 190464 334064 605416
23 605 776427 77936 119344 193472 335720 611488
23 606 774893 76792 118048 192424 336536 607616
23 607 775949 77304 118160 192896 337800 612792
23 608 775463 76616 117992 193200 343208 616168
23 609 775698 76336 116840 194352 339824 616072
23 610 778020 76528 117832 194952 345848 628704
23 611 778554 76976 118632 195104 345512 625952
23 612 779986 76576 117936 194152 341912 619904
23 613 780926 77648 118392 193552 338184 613584
23 614 782770 77648 118232 192312 334264 603776
23 615 784474 76392 118528 193032 334672 602992
23 616 785193 76464 117208 189824 331136 596576
23 617 782720 76760 116744 187824 325248 587936
23 618 781613 76440 116472 188016 326736 585856
23 619 780006 75640 116504 188800 323080 590712
23 620 780302 76472 117088 189520 329448 598656
23 621 779066 77160 118504 193368 339520 614064
23 622 778280 76808 117008 190752 336904 610792
23 623 778907 76960 118024 192456 337232 611152
23 624 779289 76664 117704 194352 340200 618192
23 625 779739 75792 116600 192984 339192 617880
23 626 779364 76400 117760 193064 341240 619896
23 627 780025 76232 118232 193320 338632 615968
23 628 780373 76344 117272 191312 332896 606680
23 629 781651 77672 118968 193656 335320 607568
23 630 781375 78416 118872 193152 332152 597984
23 631 784392 78456 119304 192712 334096 602768
23 632 782671 77176 118008 191664 332408 604184
23 633 776999 77384 116712 189144 329648 593360
23 634 778650 77208 118376 190904 329944 597480
23 635 778007 77984 118624 192168 333016 600720
23 636 776483 76816 116608 188432 323672 592760
